date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:43:18	3687/3687	UR-M--	200	added ('Partial%20Content')	text/xml	date:Wed,%2002%20Jun%202021%2023:43:07%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Ftempulli-merr-akreditimin-shtese-nderkombetar-nga-iru-academy-per-trajnimet-periodike-cpc-per-transportuesit-e-mallrave%2F&format=xml	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embeda9a0	(from http://localhost/wordpress/en/meeting/tempulli-merr-akreditimin-shtese-nderkombetar-nga-iru-academy-per-trajnimet-periodike-cpc-per-transportuesit-e-mallrave/)
01:43:18	3632/3632	UR-M--	200	added ('Partial%20Content')	text/xml	date:Wed,%2002%20Jun%202021%2023:43:07%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Fgrupi-i-pare-i-studenteve-te-tempullit-do-te-vijojne-studime-modulare-semetrale-ne-universitetin-teknik-te-dresdenit%2F&format=xml	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embed79d7	(from http://localhost/wordpress/en/meeting/grupi-i-pare-i-studenteve-te-tempullit-do-te-vijojne-studime-modulare-semetrale-ne-universitetin-teknik-te-dresdenit/)
01:43:18	3558/3558	UR-M--	200	added ('Partial%20Content')	text/xml	date:Wed,%2002%20Jun%202021%2023:43:07%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Faktivitetet-per-shenimin-e-dites-boterore-per-perkujtimin-e-viktimave-ne-trafikun-rrugor%2F&format=xml	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embed6be7	(from http://localhost/wordpress/en/meeting/aktivitetet-per-shenimin-e-dites-boterore-per-perkujtimin-e-viktimave-ne-trafikun-rrugor/)
01:43:18	3615/3615	UR-M--	200	added ('Partial%20Content')	application/json	date:Wed,%2002%20Jun%202021%2023:43:07%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Fedhe-kosova-u-be-pjese-e-aktiviteteve-per-shenimin-e-javes-se-katert-per-siguri-globale-rrugore-te-kombeve-te-bashkuara%2F	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embed323a.json	(from http://localhost/wordpress/en/meeting/edhe-kosova-u-be-pjese-e-aktiviteteve-per-shenimin-e-javes-se-katert-per-siguri-globale-rrugore-te-kombeve-te-bashkuara/)
01:43:18	3783/3783	UR-M--	200	added ('Partial%20Content')	text/xml	date:Wed,%2002%20Jun%202021%2023:43:07%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Ftryeze-e-rrumbullaket-rrethrrotullimet-ne-kosove-lehtesim-apo-veshtiresim-per-nje-mobilitet-te-qendrueshem%2F&format=xml	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embedf4ed	(from http://localhost/wordpress/en/meeting/tryeze-e-rrumbullaket-rrethrrotullimet-ne-kosove-lehtesim-apo-veshtiresim-per-nje-mobilitet-te-qendrueshem/)
01:43:18	3653/3653	UR-M--	200	added ('Partial%20Content')	text/xml	date:Wed,%2002%20Jun%202021%2023:43:07%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Fmanifestimi-qendror-ne-kuader-te-edicionit-te-peste-te-rivistes-shkollore-siguria-ne-rruge%2F&format=xml	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embedc4e9	(from http://localhost/wordpress/en/meeting/manifestimi-qendror-ne-kuader-te-edicionit-te-peste-te-rivistes-shkollore-siguria-ne-rruge/)
01:43:18	3456/3456	UR-M--	200	added ('Partial%20Content')	application/json	date:Wed,%2002%20Jun%202021%2023:43:08%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Ftryeze-e-rrumbullaket-sherbimet-universale-dhe-liberalizimi-i-tyre-ne-nje-treg-konkurrues-postar%2F	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embed1814.json	(from http://localhost/wordpress/en/meeting/tryeze-e-rrumbullaket-sherbimet-universale-dhe-liberalizimi-i-tyre-ne-nje-treg-konkurrues-postar/)
01:43:20	3377/3377	UR-M--	200	added ('Partial%20Content')	application/json	date:Wed,%2002%20Jun%202021%2023:43:09%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Fmarreveshje-bashkepunimi-me-universitetin-aleksander-moisiu-durres%2F	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embed9f1e.json	(from http://localhost/wordpress/en/meeting/marreveshje-bashkepunimi-me-universitetin-aleksander-moisiu-durres/)
01:43:21	3352/3352	UR-M--	200	added ('Partial%20Content')	application/json	date:Wed,%2002%20Jun%202021%2023:43:09%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Fedicioni-i-katert-i-rivistes-shkollore-siguria-ne-rruge-pjesa-toerike%2F	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embed77f1.json	(from http://localhost/wordpress/en/meeting/edicioni-i-katert-i-rivistes-shkollore-siguria-ne-rruge-pjesa-toerike/)
01:43:21	158262/158262	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2226a36-592f780eac440%22	http://localhost/wordpress/wp-content/uploads/2019/09/DSC_8294_423406.jpg	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/uploads/2019/09/DSC_8294_423406.jpg	(from http://localhost/wordpress/en/meeting/studente-te-kolegjit-tempulli-marrin-njohuri-nga-eksperte-nderkombetare/)
01:43:22	3371/3371	UR-M--	200	added ('Partial%20Content')	text/xml	date:Wed,%2002%20Jun%202021%2023:43:09%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Fpolicia-e-kosoves-dhe-tempulli-bashkepunim-edhe-per-5-vite%2F&format=xml	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embed53df	(from http://localhost/wordpress/en/meeting/policia-e-kosoves-dhe-tempulli-bashkepunim-edhe-per-5-vite/)
01:43:23	3631/3631	UR-M--	200	added ('Partial%20Content')	text/xml	date:Wed,%2002%20Jun%202021%2023:43:09%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Ftempulli-nenshkruan-marreveshje-te-bashkepunimit-me-fakultetin-e-shkencave-teknike-te-uklo-university-st-climent-ohridski%2F&format=xml	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embed59df	(from http://localhost/wordpress/en/meeting/tempulli-nenshkruan-marreveshje-te-bashkepunimit-me-fakultetin-e-shkencave-teknike-te-uklo-university-st-climent-ohridski/)
01:43:29	169633/169633	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22296a1-592f7526ce940%22	http://localhost/wordpress/wp-content/uploads/2019/09/4_qershor_672482.jpg	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/uploads/2019/09/4_qershor_672482.jpg	(from http://localhost/wordpress/en/meeting/edhe-kosova-behet-pjese-e-kampanjes-globale-savekidslives-per-sigurine-e-femijeve-ne-rruge/)
01:43:32	1072/1072	UR-M--	200	added ('Partial%20Content')	application/rss+xml	etag:%22adad4cfd6c91405dcd02cc904b6c3e65%22	http://localhost/wordpress/en/meeting/ministria-e-infrastruktures-dhe-iru-academy-te-perkushtuara-ne-programet-per-trajnime-te-shofereve-profesionist/feed/	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/meeting/ministria-e-infrastruktures-dhe-iru-academy-te-perkushtuara-ne-programet-per-trajnime-te-shofereve-profesionist/feed/index.html	(from http://localhost/wordpress/en/meeting/ministria-e-infrastruktures-dhe-iru-academy-te-perkushtuara-ne-programet-per-trajnime-te-shofereve-profesionist/)
01:43:32	1016/1016	UR-M--	200	added ('Partial%20Content')	application/rss+xml	etag:%2266841a0519bc2ca0ce8cee064a69b37a%22	http://localhost/wordpress/en/meeting/lansohet-fushata-me-e-re-vetedijesuese-mos-e-bjer-punen-deri-ketu-per-sigurine-ne-rruge/feed/	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/meeting/lansohet-fushata-me-e-re-vetedijesuese-mos-e-bjer-punen-deri-ketu-per-sigurine-ne-rruge/feed/index.html	(from http://localhost/wordpress/en/meeting/lansohet-fushata-me-e-re-vetedijesuese-mos-e-bjer-punen-deri-ketu-per-sigurine-ne-rruge/)
01:43:32	936/936	UR-M--	200	added ('Partial%20Content')	application/rss+xml	etag:%22adad4cfd6c91405dcd02cc904b6c3e65%22	http://localhost/wordpress/en/meeting/praktika-profesionale-tashme-tradite-14-vjecare-e-kolegjit-tempulli/feed/	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/meeting/praktika-profesionale-tashme-tradite-14-vjecare-e-kolegjit-tempulli/feed/index.html	(from http://localhost/wordpress/en/meeting/praktika-profesionale-tashme-tradite-14-vjecare-e-kolegjit-tempulli/)
01:43:33	15046/15046	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%223ac6-5a58f3b848440%22	http://localhost/wordpress/wp-content/uploads/2019/09/222_450761-300x261.jpg	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/uploads/2019/09/222_450761-300x261.jpg	(from http://localhost/wordpress/en/meeting/kolegji-tempulli-shenon-edhe-nje-hap-para-drejt-bashkepunimit-me-universitete-publike-nga-gjermania-dhe-sllovakia/)
01:43:33	1009/1009	UR-M--	200	added ('Partial%20Content')	application/rss+xml	etag:%22adad4cfd6c91405dcd02cc904b6c3e65%22	http://localhost/wordpress/en/meeting/nenshkruhet-protokoli-per-projektin-transnacional-seed-te-mbeshtetur-nga-komisioni-evropian/feed/	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/meeting/nenshkruhet-protokoli-per-projektin-transnacional-seed-te-mbeshtetur-nga-komisioni-evropian/feed/index.html	(from http://localhost/wordpress/en/meeting/nenshkruhet-protokoli-per-projektin-transnacional-seed-te-mbeshtetur-nga-komisioni-evropian/)
01:43:34	1052/1052	UR-M--	200	added ('Partial%20Content')	application/rss+xml	etag:%2212a1902190a97e01444a0f76a4c1bd80%22	http://localhost/wordpress/en/meeting/kolegji-tempulli-dhe-autoriteti-rregullativ-i-hekurudhave-te-kosoves-nenshkruajne-memorandum-bashkepunimi/feed/	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/meeting/kolegji-tempulli-dhe-autoriteti-rregullativ-i-hekurudhave-te-kosoves-nenshkruajne-memorandum-bashkepunimi/feed/index.html	(from http://localhost/wordpress/en/meeting/kolegji-tempulli-dhe-autoriteti-rregullativ-i-hekurudhave-te-kosoves-nenshkruajne-memorandum-bashkepunimi/)
01:43:35	15593/15593	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%223ce9-5a58f39222a40%22	http://localhost/wordpress/wp-content/uploads/2019/09/Tryeza18_81431-300x186.jpg	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/uploads/2019/09/Tryeza18_81431-300x186.jpg	(from http://localhost/wordpress/en/meeting/tryeze-diskutimi-analiza-e-gjendjes-se-sigurise-ne-rruget-e-kosoves/)
01:43:35	1140/1140	UR-M--	200	added ('Partial%20Content')	application/rss+xml	etag:%2266841a0519bc2ca0ce8cee064a69b37a%22	http://localhost/wordpress/en/meeting/fakulteti-i-komunikacionit-nga-universiteti-i-sarajeves-i-gatshem-per-intensifikimin-e-bashkepunimit-me-kolegjin-tempulli-ne-prishtine/feed/	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/meeting/fakulteti-i-komunikacionit-nga-universiteti-i-sarajeves-i-gatshem-per-intensifikimin-e-bashkepunimit-me-kolegjin-tempulli-ne-prishtine/feed/index.html	(from http://localhost/wordpress/en/meeting/fakulteti-i-komunikacionit-nga-universiteti-i-sarajeves-i-gatshem-per-intensifikimin-e-bashkepunimit-me-kolegjin-tempulli-ne-prishtine/)
01:43:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20Jun%202021%2023:43:32%20GMT	http://localhost/wordpress/en/?p=5245	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/index6933.html	(from http://localhost/wordpress/en/meeting/keshilli-i-studenteve-mban-mbledhjen-e-vet-nga-distanca/)
01:43:35	16145/16145	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%223f11-5a58f38c69cc0%22	http://localhost/wordpress/wp-content/uploads/2019/09/per_Tempull_924481-300x184.jpg	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/uploads/2019/09/per_Tempull_924481-300x184.jpg	(from http://localhost/wordpress/en/meeting/thirrje-per-kujdes-te-shtuar-gjate-levizjes-ne-rruge-me-rastin-e-fillimit-te-vitit-te-ri-shkollor/)
01:43:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20Jun%202021%2023:43:36%20GMT	http://localhost/wordpress/en/?p=5321	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/indexd25b.html	(from http://localhost/wordpress/en/meeting/mbledhje-e-keshillit-te-partnereve/)
01:43:40	837/837	---M--	200	added ('OK')	application/rss+xml	etag:%22db8a345a2d8e5119c5aa2ff62fdf6de5%22	http://localhost/wordpress/en/meeting/mbledhje-e-keshillit-te-partnereve/feed/	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/meeting/mbledhje-e-keshillit-te-partnereve/feed/index.html	(from http://localhost/wordpress/en/meeting/mbledhje-e-keshillit-te-partnereve/)
01:43:41	3482/3482	UR-M--	200	added ('Partial%20Content')	application/json	date:Wed,%2002%20Jun%202021%2023:43:29%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Flansohet-fushata-me-e-re-vetedijesuese-mos-e-bjer-punen-deri-ketu-per-sigurine-ne-rruge%2F	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embed33eb.json	(from http://localhost/wordpress/en/meeting/lansohet-fushata-me-e-re-vetedijesuese-mos-e-bjer-punen-deri-ketu-per-sigurine-ne-rruge/)
01:43:43	117295/117295	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2023:43:39%20GMT	http://localhost/wordpress/en/stm_event_category/lajme/page/17/	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/stm_event_category/lajme/page/17/index.html	(from http://localhost/wordpress/en/stm_event_category/lajme/page/18/)
01:43:45	3364/3364	UR-M--	200	added ('Partial%20Content')	text/xml	date:Wed,%2002%20Jun%202021%2023:43:29%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Fpraktika-profesionale-tashme-tradite-14-vjecare-e-kolegjit-tempulli%2F&format=xml	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embedc84a	(from http://localhost/wordpress/en/meeting/praktika-profesionale-tashme-tradite-14-vjecare-e-kolegjit-tempulli/)
01:43:45	3320/3320	UR-M--	200	added ('Partial%20Content')	text/xml	date:Wed,%2002%20Jun%202021%2023:43:29%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Fte-vendosur-ne-thellimin-e-bashkepunimit-profesional-dhe-akademik%2F&format=xml	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embed86c2	(from http://localhost/wordpress/en/meeting/te-vendosur-ne-thellimin-e-bashkepunimit-profesional-dhe-akademik/)
01:43:45	3391/3391	UR-M--	200	added ('Partial%20Content')	text/xml	date:Wed,%2002%20Jun%202021%2023:43:29%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Fedicioni-i-trete-i-rivistes-shkollore-siguria-ne-rruge%2F&format=xml	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embed9ffb	(from http://localhost/wordpress/en/meeting/edicioni-i-trete-i-rivistes-shkollore-siguria-ne-rruge/)
01:43:45	3475/3475	UR-M--	200	added ('Partial%20Content')	text/xml	date:Wed,%2002%20Jun%202021%2023:43:29%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Ftempulli-nenshkruan-memorandum-bashkepunimi-me-kompanine-italiane-politecnica%2F&format=xml	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embed9a83	(from http://localhost/wordpress/en/meeting/tempulli-nenshkruan-memorandum-bashkepunimi-me-kompanine-italiane-politecnica/)
01:43:45	3453/3453	UR-M--	200	added ('Partial%20Content')	text/xml	date:Wed,%2002%20Jun%202021%2023:43:29%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Ftempulli-nenshkruan-memorandum-bashkepunimi-me-universitetin-sapienza-te-romes%2F&format=xml	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embedcefc	(from http://localhost/wordpress/en/meeting/tempulli-nenshkruan-memorandum-bashkepunimi-me-universitetin-sapienza-te-romes/)
01:43:45	3433/3433	UR-M--	200	added ('Partial%20Content')	application/json	date:Wed,%2002%20Jun%202021%2023:43:29%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2F500000e-grand-me-qellim-te-rritjes-se-sigurise-rrugore-ne-evropen-juglindore%2F	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embed409e.json	(from http://localhost/wordpress/en/meeting/500000e-grand-me-qellim-te-rritjes-se-sigurise-rrugore-ne-evropen-juglindore/)
01:43:45	117950/117950	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2023:43:39%20GMT	http://localhost/wordpress/en/stm_event_category/lajme/page/4/	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/stm_event_category/lajme/page/4/index.html	(from http://localhost/wordpress/en/stm_event_category/lajme/page/3/)
01:43:45	117697/117697	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2023:43:39%20GMT	http://localhost/wordpress/en/meeting/page/17/	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/meeting/page/17/index.html	(from http://localhost/wordpress/en/meeting/page/18/)
01:43:46	14351/14351	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22380f-5a58f3f45d200%22	http://localhost/wordpress/wp-content/uploads/2019/09/mm_457647-300x205.jpg	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/uploads/2019/09/mm_457647-300x205.jpg	(from http://localhost/wordpress/en/meeting/konferenca-e-katert-nderkombetare-siguria-si-sfide-kyce-per-transport-te-qendrueshem-dhe-mobilitet/)
01:43:46	3624/3624	UR-M--	200	added ('Partial%20Content')	text/xml	date:Wed,%2002%20Jun%202021%2023:43:29%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Fministria-e-infrastruktures-dhe-iru-academy-te-perkushtuara-ne-programet-per-trajnime-te-shofereve-profesionist%2F&format=xml	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embedde46	(from http://localhost/wordpress/en/meeting/ministria-e-infrastruktures-dhe-iru-academy-te-perkushtuara-ne-programet-per-trajnime-te-shofereve-profesionist/)
01:43:46	116961/116961	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2023:43:30%20GMT	http://localhost/wordpress/en/meeting/page/4/	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/meeting/page/4/index.html	(from http://localhost/wordpress/en/meeting/page/3/)
01:43:47	3550/3550	UR-M--	200	added ('Partial%20Content')	text/xml	date:Wed,%2002%20Jun%202021%2023:43:29%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2F500000e-grand-me-qellim-te-rritjes-se-sigurise-rrugore-ne-evropen-juglindore%2F&format=xml	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embed593c	(from http://localhost/wordpress/en/meeting/500000e-grand-me-qellim-te-rritjes-se-sigurise-rrugore-ne-evropen-juglindore/)
01:43:47	938/938	UR-M--	200	added ('Partial%20Content')	application/rss+xml	etag:%22adad4cfd6c91405dcd02cc904b6c3e65%22	http://localhost/wordpress/en/meeting/siguria-ne-rruge-si-sfide-globale-konteksti-vendor-dhe-nderkombetar/feed/	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/meeting/siguria-ne-rruge-si-sfide-globale-konteksti-vendor-dhe-nderkombetar/feed/index.html	(from http://localhost/wordpress/en/meeting/siguria-ne-rruge-si-sfide-globale-konteksti-vendor-dhe-nderkombetar/)
01:43:47	864/864	UR-M--	200	added ('Partial%20Content')	application/rss+xml	etag:%224e328eceaf19716b2f96c084883bd04f%22	http://localhost/wordpress/en/meeting/tempulli-zgjeron-bashkepunimin-nderkombetar/feed/	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/meeting/tempulli-zgjeron-bashkepunimin-nderkombetar/feed/index.html	(from http://localhost/wordpress/en/meeting/tempulli-zgjeron-bashkepunimin-nderkombetar/)
01:43:49	7408/7408	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%221cf0-5a58f43aef880%22	http://localhost/wordpress/wp-content/uploads/2019/09/per_webb_736178-300x114.jpg	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-content/uploads/2019/09/per_webb_736178-300x114.jpg	(from http://localhost/wordpress/en/meeting/policia-e-kosoves-dhe-tempulli-bashkepunim-edhe-per-5-vite/)
01:43:49	917/917	UR-M--	200	added ('Partial%20Content')	application/rss+xml	etag:%22adad4cfd6c91405dcd02cc904b6c3e65%22	http://localhost/wordpress/en/meeting/konferenca-nderkombetare-siguria-ne-rruge-dhe-rruga-per-be/feed/	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/meeting/konferenca-nderkombetare-siguria-ne-rruge-dhe-rruga-per-be/feed/index.html	(from http://localhost/wordpress/en/meeting/konferenca-nderkombetare-siguria-ne-rruge-dhe-rruga-per-be/)
01:43:52	2980/2980	---M--	200	added ('OK')	application/json	date:Wed,%2002%20Jun%202021%2023:43:35%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Fmbledhje-e-keshillit-te-partnereve%2F	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embede5d7.json	(from http://localhost/wordpress/en/meeting/mbledhje-e-keshillit-te-partnereve/)
01:43:53	3312/3312	---M--	200	added ('OK')	text/xml	date:Wed,%2002%20Jun%202021%2023:43:35%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Fkeshilli-i-studenteve-mban-mbledhjen-e-vet-nga-distanca%2F&format=xml	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embed3b82	(from http://localhost/wordpress/en/meeting/keshilli-i-studenteve-mban-mbledhjen-e-vet-nga-distanca/)
01:43:54	3053/3053	---M--	200	added ('OK')	text/xml	date:Wed,%2002%20Jun%202021%2023:43:36%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Fmbledhje-e-keshillit-te-partnereve%2F&format=xml	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embed4113	(from http://localhost/wordpress/en/meeting/mbledhje-e-keshillit-te-partnereve/)
01:43:57	3271/3271	UR-M--	200	added ('Partial%20Content')	text/xml	date:Wed,%2002%20Jun%202021%2023:43:40%20GMT	http://localhost/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fmeeting%2Fdita-informuese-per-instruktor-te-shofereve%2F&format=xml	C:/My%20Web%20Sites/oldds/localhost/wordpress/wp-json/oembed/1.0/embedbc13	(from http://localhost/wordpress/meeting/dita-informuese-per-instruktor-te-shofereve/)
01:44:03	3785/3785	UR-M--	200	added ('Partial%20Content')	application/json	date:Wed,%2002%20Jun%202021%2023:43:39%20GMT	http://localhost/wordpress/en/wp-json/wp/v2/users/1	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/wp/v2/users/1.json	(from http://localhost/wordpress/en/author/tempulli/)
01:44:03	3434/3434	UR-M--	200	added ('Partial%20Content')	text/xml	date:Wed,%2002%20Jun%202021%2023:43:29%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Ftempulli-fillon-trajnimin-me-gjeneraten-e-pare-te-shofereve-per-kompetence-profesionale-cpc%2F&format=xml	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embedab3f	(from http://localhost/wordpress/en/meeting/tempulli-fillon-trajnimin-me-gjeneraten-e-pare-te-shofereve-per-kompetence-profesionale-cpc/)
01:44:06	103068/103068	---MC-	200	added ('OK')	text/html	date:Wed,%2002%20Jun%202021%2023:43:39%20GMT	http://localhost/wordpress/meeting/konkurs-per-pranimin-e-studenteve-2013-2014/	C:/My%20Web%20Sites/oldds/localhost/wordpress/meeting/konkurs-per-pranimin-e-studenteve-2013-2014/index.html	(from http://localhost/wordpress/meeting/page/4/)
01:44:07	3510/3510	UR-M--	200	added ('Partial%20Content')	text/xml	date:Wed,%2002%20Jun%202021%2023:43:29%20GMT	http://localhost/wordpress/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fwordpress%2Fen%2Fmeeting%2Fshqipenglishstudentet-kalendar-kontakti-webmail-kerko-ballina-per-ne-studimet-master-studimet-bachelor-trajnimet-projektet-publikimet-lajme-tempulli-merr-edhe-nje-akreditim-nderkombetar%2F&format=xml	C:/My%20Web%20Sites/oldds/localhost/wordpress/en/wp-json/oembed/1.0/embedfa83	(from http://localhost/wordpress/en/meeting/shqipenglishstudentet-kalendar-kontakti-webmail-kerko-ballina-per-ne-studimet-master-studimet-bachelor-trajnimet-projektet-publikimet-lajme-tempulli-merr-edhe-nje-akreditim-nderkombetar/)
